"Gender","LocationDesc","MeasureDesc","min_year","LocationAbbr","min_value","max_year","max_value","diff","Response","hover"
"Male","Pennsylvania","Smokeless Tobacco Use",2001,"PA",17.9,2015,3.7,-79.33,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 17.9 to 3.7"
"Male","Pennsylvania","Smokeless Tobacco Use",2001,"PA",1.9,2015,0.2,-89.47,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 1.9 to 0.2"
"Male","South Carolina","Cigarette Use",2005,"SC",11.6,2017,3,-74.14,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 11.6 to 3"
"Male","South Carolina","Cigarette Use",2005,"SC",41.3,2017,15,-63.68,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 41.3 to 15"
"Male","South Carolina","Cigarette Use",2005,"SC",2.9,2017,0.8,-72.41,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 2.9 to 0.8"
"Male","South Carolina","Smokeless Tobacco Use",2005,"SC",6.5,2017,3.5,-46.15,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 6.5 to 3.5"
"Male","South Carolina","Smokeless Tobacco Use",2005,"SC",19.4,2017,12.7,-34.54,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 19.4 to 12.7"
"Male","South Carolina","Smokeless Tobacco Use",2005,"SC",2,2017,1.5,-25,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 2 to 1.5"
"Male","South Dakota","Cigarette Use",1999,"SD",14.5,2017,1.8,-87.59,"Current","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 14.5 to 1.8"
"Male","South Dakota","Cigarette Use",1999,"SD",40.4,2017,8.6,-78.71,"Ever","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 40.4 to 8.6"
"Male","South Dakota","Cigarette Use",1999,"SD",3.4,2017,0.2,-94.12,"Frequent","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 3.4 to 0.2"
"Male","South Dakota","Smokeless Tobacco Use",1999,"SD",8.4,2017,3.3,-60.71,"Current","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 8.4 to 3.3"
"Male","South Dakota","Smokeless Tobacco Use",1999,"SD",23.9,2017,7.7,-67.78,"Ever","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 23.9 to 7.7"
"Male","South Dakota","Smokeless Tobacco Use",1999,"SD",1.7,2017,0.5,-70.59,"Frequent","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 1.7 to 0.5"
"Male","Tennessee","Cigarette Use",1999,"TN",13.5,2004,10,-25.93,"Current","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 13.5 to 10"
"Male","Tennessee","Cigarette Use",1999,"TN",47.3,2004,31,-34.46,"Ever","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 47.3 to 31"
"Male","Tennessee","Cigarette Use",1999,"TN",4.6,2004,2.5,-45.65,"Frequent","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 4.6 to 2.5"
"Male","Tennessee","Smokeless Tobacco Use",1999,"TN",10.1,2004,9.3,-7.92,"Current","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 10.1 to 9.3"
"Male","Tennessee","Smokeless Tobacco Use",1999,"TN",24.5,2004,20.8,-15.1,"Ever","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 24.5 to 20.8"
"Male","Tennessee","Smokeless Tobacco Use",1999,"TN",1.9,2004,1.8,-5.26,"Frequent","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 1.9 to 1.8"
"Male","West Virginia","Cigarette Use",2000,"WV",17.5,2017,3.6,-79.43,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 17.5 to 3.6"
"Male","West Virginia","Cigarette Use",2000,"WV",47.2,2017,17,-63.98,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 47.2 to 17"
"Male","West Virginia","Cigarette Use",2000,"WV",6.9,2017,0.6,-91.3,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 6.9 to 0.6"
"Male","West Virginia","Smokeless Tobacco Use",2000,"WV",14.9,2017,7,-53.02,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 14.9 to 7"
"Male","West Virginia","Smokeless Tobacco Use",2000,"WV",31.7,2017,15.4,-51.42,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 31.7 to 15.4"
"Male","West Virginia","Smokeless Tobacco Use",2000,"WV",4.8,2017,2.2,-54.17,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 4.8 to 2.2"
"Male","Wisconsin","Cigarette Use",2000,"WI",11.9,2016,0.4,-96.64,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 11.9 to 0.4"
"Male","Wisconsin","Cigarette Use",2000,"WI",38.7,2016,6.5,-83.2,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 38.7 to 6.5"
"Male","Wisconsin","Cigarette Use",2000,"WI",3.8,2016,0.3,-92.11,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 3.8 to 0.3"
"Male","Wisconsin","Smokeless Tobacco Use",2000,"WI",5.9,2016,0.7,-88.14,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 5.9 to 0.7"
"Male","Wisconsin","Smokeless Tobacco Use",2000,"WI",17.7,2016,2.7,-84.75,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 17.7 to 2.7"
"Male","Wisconsin","Smokeless Tobacco Use",2000,"WI",1,2016,0.3,-70,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 1 to 0.3"
"Overall","Alabama","Cigarette Use",2000,"AL",19.1,2016,3.4,-82.2,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 19.1 to 3.4"
"Overall","Alabama","Cigarette Use",2000,"AL",51.2,2016,15.2,-70.31,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 51.2 to 15.2"
"Overall","Alabama","Cigarette Use",2000,"AL",3.5,2016,0.5,-85.71,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 3.5 to 0.5"
"Overall","Alabama","Smokeless Tobacco Use",2000,"AL",8.2,2016,4,-51.22,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 8.2 to 4"
"Overall","Alabama","Smokeless Tobacco Use",2000,"AL",19.2,2016,12.1,-36.98,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 19.2 to 12.1"
"Overall","Alabama","Smokeless Tobacco Use",2000,"AL",1.8,2016,0.9,-50,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 1.8 to 0.9"
"Overall","Arizona","Cigarette Use",2000,"AZ",11.4,2017,2.4,-78.95,"Current","Arizona <br> Year Range 2000 - 2017 <br> Value Change 11.4 to 2.4"
"Overall","Arizona","Cigarette Use",2000,"AZ",37.7,2017,12.7,-66.31,"Ever","Arizona <br> Year Range 2000 - 2017 <br> Value Change 37.7 to 12.7"
"Overall","Arizona","Cigarette Use",2000,"AZ",2.3,2017,0.3,-86.96,"Frequent","Arizona <br> Year Range 2000 - 2017 <br> Value Change 2.3 to 0.3"
"Overall","Arizona","Smokeless Tobacco Use",2000,"AZ",3.9,2017,1.5,-61.54,"Current","Arizona <br> Year Range 2000 - 2017 <br> Value Change 3.9 to 1.5"
"Overall","Arizona","Smokeless Tobacco Use",2000,"AZ",13.2,2017,5.1,-61.36,"Ever","Arizona <br> Year Range 2000 - 2017 <br> Value Change 13.2 to 5.1"
"Overall","Arizona","Smokeless Tobacco Use",2000,"AZ",0.7,2017,0.4,-42.86,"Frequent","Arizona <br> Year Range 2000 - 2017 <br> Value Change 0.7 to 0.4"
"Overall","Arkansas","Cigarette Use",2000,"AR",15.8,2010,6.9,-56.33,"Current","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 15.8 to 6.9"
"Overall","Arkansas","Cigarette Use",1999,"AR",60.2,2010,25.8,-57.14,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 60.2 to 25.8"
"Overall","Arkansas","Cigarette Use",2000,"AR",5.4,2010,1.8,-66.67,"Frequent","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 5.4 to 1.8"
"Overall","Arkansas","Smokeless Tobacco Use",1999,"AR",12,2010,5.1,-57.5,"Current","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 12 to 5.1"
"Overall","Arkansas","Smokeless Tobacco Use",1999,"AR",27.3,2010,12,-56.04,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 27.3 to 12"
"Overall","Arkansas","Smokeless Tobacco Use",1999,"AR",1.8,2010,1.1,-38.89,"Frequent","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 1.8 to 1.1"
"Overall","Connecticut","Cigarette Use",2000,"CT",9.8,2015,0.8,-91.84,"Current","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 9.8 to 0.8"
"Overall","Connecticut","Cigarette Use",2000,"CT",31.7,2015,4.4,-86.12,"Ever","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 31.7 to 4.4"
"Overall","Connecticut","Cigarette Use",2000,"CT",2.5,2015,0.1,-96,"Frequent","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 2.5 to 0.1"
"Overall","Connecticut","Smokeless Tobacco Use",2000,"CT",2.2,2015,0.3,-86.36,"Current","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 2.2 to 0.3"
"Overall","Connecticut","Smokeless Tobacco Use",2000,"CT",7.7,2015,0.8,-89.61,"Ever","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 7.7 to 0.8"
"Overall","Connecticut","Smokeless Tobacco Use",2000,"CT",0.4,2015,0,-100,"Frequent","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 0.4 to 0"
"Overall","Delaware","Cigarette Use",2000,"DE",15.2,2016,1.5,-90.13,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 15.2 to 1.5"
"Overall","Delaware","Cigarette Use",2000,"DE",44.3,2016,9.1,-79.46,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 44.3 to 9.1"
"Overall","Delaware","Cigarette Use",2000,"DE",4.1,2016,0.3,-92.68,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 4.1 to 0.3"
"Overall","Delaware","Smokeless Tobacco Use",2000,"DE",3.4,2016,1.1,-67.65,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 3.4 to 1.1"
"Overall","Delaware","Smokeless Tobacco Use",2000,"DE",7.7,2016,2.9,-62.34,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 7.7 to 2.9"
"Overall","Delaware","Smokeless Tobacco Use",2000,"DE",0.8,2016,0.3,-62.5,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 0.8 to 0.3"
"Overall","Georgia","Cigarette Use",1999,"GA",13.8,2013,3.2,-76.81,"Current","Georgia <br> Year Range 1999 - 2013 <br> Value Change 13.8 to 3.2"
"Overall","Georgia","Cigarette Use",1999,"GA",49.4,2013,16.8,-65.99,"Ever","Georgia <br> Year Range 1999 - 2013 <br> Value Change 49.4 to 16.8"
"Overall","Georgia","Cigarette Use",1999,"GA",3.9,2013,0.6,-84.62,"Frequent","Georgia <br> Year Range 1999 - 2013 <br> Value Change 3.9 to 0.6"
"Overall","Georgia","Smokeless Tobacco Use",1999,"GA",4.4,2013,3.5,-20.45,"Current","Georgia <br> Year Range 1999 - 2013 <br> Value Change 4.4 to 3.5"
"Overall","Georgia","Smokeless Tobacco Use",1999,"GA",12.3,2013,9.1,-26.02,"Ever","Georgia <br> Year Range 1999 - 2013 <br> Value Change 12.3 to 9.1"
"Overall","Georgia","Smokeless Tobacco Use",1999,"GA",0.9,2013,1,11.11,"Frequent","Georgia <br> Year Range 1999 - 2013 <br> Value Change 0.9 to 1"
"Overall","Hawaii","Cigarette Use",2003,"HI",5.3,2017,3.1,-41.51,"Current","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 5.3 to 3.1"
"Overall","Hawaii","Cigarette Use",2003,"HI",21.1,2017,11,-47.87,"Ever","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 21.1 to 11"
"Overall","Hawaii","Cigarette Use",2003,"HI",0.9,2017,0.5,-44.44,"Frequent","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 0.9 to 0.5"
"Overall","Hawaii","Smokeless Tobacco Use",2003,"HI",1.7,2017,1.4,-17.65,"Current","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 1.7 to 1.4"
"Overall","Hawaii","Smokeless Tobacco Use",2003,"HI",8,2015,3.8,-52.5,"Ever","Hawaii <br> Year Range 2003 - 2015 <br> Value Change 8 to 3.8"
"Overall","Hawaii","Smokeless Tobacco Use",2003,"HI",0.3,2017,0.1,-66.67,"Frequent","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 0.3 to 0.1"
"Overall","Illinois","Cigarette Use",2002,"IL",7.6,2015,2,-73.68,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 7.6 to 2"
"Overall","Illinois","Cigarette Use",2002,"IL",28.1,2015,10.7,-61.92,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 28.1 to 10.7"
"Overall","Illinois","Cigarette Use",2002,"IL",1.2,2015,0.2,-83.33,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 1.2 to 0.2"
"Overall","Illinois","Smokeless Tobacco Use",2002,"IL",2.4,2015,0.9,-62.5,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 2.4 to 0.9"
"Overall","Illinois","Smokeless Tobacco Use",2002,"IL",7.1,2015,4.6,-35.21,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 7.1 to 4.6"
"Overall","Illinois","Smokeless Tobacco Use",2002,"IL",0.8,2015,0.1,-87.5,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 0.8 to 0.1"
"Overall","Indiana","Cigarette Use",2000,"IN",9.8,2016,1.8,-81.63,"Current","Indiana <br> Year Range 2000 - 2016 <br> Value Change 9.8 to 1.8"
"Overall","Indiana","Cigarette Use",2000,"IN",34.1,2016,10.1,-70.38,"Ever","Indiana <br> Year Range 2000 - 2016 <br> Value Change 34.1 to 10.1"
"Overall","Indiana","Cigarette Use",2000,"IN",2.2,2016,0.2,-90.91,"Frequent","Indiana <br> Year Range 2000 - 2016 <br> Value Change 2.2 to 0.2"
"Overall","Indiana","Smokeless Tobacco Use",2000,"IN",4.1,2016,1.5,-63.41,"Current","Indiana <br> Year Range 2000 - 2016 <br> Value Change 4.1 to 1.5"
"Overall","Indiana","Smokeless Tobacco Use",2000,"IN",10.4,2013,5.1,-50.96,"Ever","Indiana <br> Year Range 2000 - 2013 <br> Value Change 10.4 to 5.1"
"Overall","Indiana","Smokeless Tobacco Use",2000,"IN",1,2016,0.2,-80,"Frequent","Indiana <br> Year Range 2000 - 2016 <br> Value Change 1 to 0.2"
"Overall","Iowa","Cigarette Use",2000,"IA",11.8,2009,2.8,-76.27,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 11.8 to 2.8"
"Overall","Iowa","Cigarette Use",2000,"IA",39.3,2009,10.8,-72.52,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 39.3 to 10.8"
"Overall","Iowa","Cigarette Use",2000,"IA",3.5,2009,0.6,-82.86,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 3.5 to 0.6"
"Overall","Iowa","Smokeless Tobacco Use",2000,"IA",4.2,2009,0.9,-78.57,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 4.2 to 0.9"
"Overall","Iowa","Smokeless Tobacco Use",2000,"IA",13.8,2009,3.5,-74.64,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 13.8 to 3.5"
"Overall","Iowa","Smokeless Tobacco Use",2000,"IA",0.8,2009,0.2,-75,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 0.8 to 0.2"
"Overall","Kansas","Cigarette Use",1999,"KS",16.1,2013,1.2,-92.55,"Current","Kansas <br> Year Range 1999 - 2013 <br> Value Change 16.1 to 1.2"
"Overall","Kansas","Cigarette Use",1999,"KS",41.3,2013,8.1,-80.39,"Ever","Kansas <br> Year Range 1999 - 2013 <br> Value Change 41.3 to 8.1"
"Overall","Kansas","Cigarette Use",1999,"KS",5.3,2013,0.2,-96.23,"Frequent","Kansas <br> Year Range 1999 - 2013 <br> Value Change 5.3 to 0.2"
"Overall","Kansas","Smokeless Tobacco Use",1999,"KS",6.3,2013,1.2,-80.95,"Current","Kansas <br> Year Range 1999 - 2013 <br> Value Change 6.3 to 1.2"
"Overall","Kansas","Smokeless Tobacco Use",1999,"KS",17.3,2013,3.5,-79.77,"Ever","Kansas <br> Year Range 1999 - 2013 <br> Value Change 17.3 to 3.5"
"Overall","Kansas","Smokeless Tobacco Use",1999,"KS",1.2,2013,0.1,-91.67,"Frequent","Kansas <br> Year Range 1999 - 2013 <br> Value Change 1.2 to 0.1"
"Overall","Kentucky","Cigarette Use",2000,"KY",21.5,2010,9,-58.14,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 21.5 to 9"
"Overall","Kentucky","Cigarette Use",2000,"KY",50,2010,27.1,-45.8,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 50 to 27.1"
"Overall","Kentucky","Cigarette Use",2000,"KY",6.7,2010,2.6,-61.19,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 6.7 to 2.6"
"Overall","Kentucky","Smokeless Tobacco Use",2000,"KY",9.4,2010,7.8,-17.02,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 9.4 to 7.8"
"Overall","Kentucky","Smokeless Tobacco Use",2000,"KY",22,2010,17.7,-19.55,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 22 to 17.7"
"Overall","Kentucky","Smokeless Tobacco Use",2000,"KY",3.1,2010,2,-35.48,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 3.1 to 2"
"Overall","Louisiana","Cigarette Use",2001,"LA",17.1,2017,3.8,-77.78,"Current","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 17.1 to 3.8"
"Overall","Louisiana","Cigarette Use",2001,"LA",50,2017,16,-68,"Ever","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 50 to 16"
"Overall","Louisiana","Cigarette Use",2001,"LA",4.8,2017,1,-79.17,"Frequent","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 4.8 to 1"
"Overall","Louisiana","Smokeless Tobacco Use",2001,"LA",9.9,2017,5.1,-48.48,"Current","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 9.9 to 5.1"
"Overall","Louisiana","Smokeless Tobacco Use",2001,"LA",20.4,2017,11.4,-44.12,"Ever","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 20.4 to 11.4"
"Overall","Louisiana","Smokeless Tobacco Use",2001,"LA",2.4,2017,1.1,-54.17,"Frequent","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 2.4 to 1.1"
"Overall","Minnesota","Cigarette Use",2000,"MN",9.1,2017,1.9,-79.12,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 9.1 to 1.9"
"Overall","Minnesota","Cigarette Use",2000,"MN",33.3,2017,9.7,-70.87,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 33.3 to 9.7"
"Overall","Minnesota","Cigarette Use",2000,"MN",2.5,2017,0.2,-92,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 2.5 to 0.2"
"Overall","Minnesota","Smokeless Tobacco Use",2000,"MN",2.2,2017,0.9,-59.09,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 2.2 to 0.9"
"Overall","Minnesota","Smokeless Tobacco Use",2000,"MN",12.4,2017,3.4,-72.58,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 12.4 to 3.4"
"Overall","Minnesota","Smokeless Tobacco Use",2000,"MN",0.5,2017,0.1,-80,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 0.5 to 0.1"
"Overall","Mississippi","Cigarette Use",1999,"MS",23,2017,1.5,-93.48,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 23 to 1.5"
"Overall","Mississippi","Cigarette Use",1999,"MS",57.2,2017,12.7,-77.8,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 57.2 to 12.7"
"Overall","Mississippi","Cigarette Use",1999,"MS",4.8,2017,0.3,-93.75,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 4.8 to 0.3"
"Overall","Mississippi","Smokeless Tobacco Use",1999,"MS",9.1,2017,3,-67.03,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 9.1 to 3"
"Overall","Mississippi","Smokeless Tobacco Use",1999,"MS",18.8,2017,8.4,-55.32,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 18.8 to 8.4"
"Overall","Mississippi","Smokeless Tobacco Use",1999,"MS",1.3,2017,0.8,-38.46,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 1.3 to 0.8"
"Overall","Missouri","Cigarette Use",1999,"MO",14.9,2017,3.5,-76.51,"Current","Missouri <br> Year Range 1999 - 2017 <br> Value Change 14.9 to 3.5"
"Overall","Missouri","Cigarette Use",1999,"MO",47.5,2017,10.3,-78.32,"Ever","Missouri <br> Year Range 1999 - 2017 <br> Value Change 47.5 to 10.3"
"Overall","Missouri","Cigarette Use",1999,"MO",4.4,2017,0.5,-88.64,"Frequent","Missouri <br> Year Range 1999 - 2017 <br> Value Change 4.4 to 0.5"
"Overall","Missouri","Smokeless Tobacco Use",1999,"MO",4.6,2017,2.4,-47.83,"Current","Missouri <br> Year Range 1999 - 2017 <br> Value Change 4.6 to 2.4"
"Overall","Missouri","Smokeless Tobacco Use",1999,"MO",14.7,2017,5.4,-63.27,"Ever","Missouri <br> Year Range 1999 - 2017 <br> Value Change 14.7 to 5.4"
"Overall","Missouri","Smokeless Tobacco Use",1999,"MO",0.7,2017,0.4,-42.86,"Frequent","Missouri <br> Year Range 1999 - 2017 <br> Value Change 0.7 to 0.4"
"Overall","Nebraska","Cigarette Use",1999,"NE",10,2006,5.4,-46,"Current","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 10 to 5.4"
"Overall","Nebraska","Cigarette Use",1999,"NE",33.4,2006,25.9,-22.46,"Ever","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 33.4 to 25.9"
"Overall","Nebraska","Cigarette Use",1999,"NE",2.6,2006,1.7,-34.62,"Frequent","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 2.6 to 1.7"
"Overall","Nebraska","Smokeless Tobacco Use",1999,"NE",3.2,2006,3.6,12.5,"Current","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 3.2 to 3.6"
"Overall","Nebraska","Smokeless Tobacco Use",1999,"NE",12.2,2006,13.2,8.2,"Ever","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 12.2 to 13.2"
"Overall","Nebraska","Smokeless Tobacco Use",1999,"NE",0.6,2006,0.8,33.33,"Frequent","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 0.6 to 0.8"
"Overall","New Hampshire","Cigarette Use",2000,"NH",12,2004,3.8,-68.33,"Current","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 12 to 3.8"
"Overall","New Hampshire","Cigarette Use",2000,"NH",34.4,2004,12.9,-62.5,"Ever","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 34.4 to 12.9"
"Overall","New Hampshire","Cigarette Use",2000,"NH",4.2,2004,1.1,-73.81,"Frequent","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 4.2 to 1.1"
"Overall","New Hampshire","Smokeless Tobacco Use",2000,"NH",2.2,2004,1.1,-50,"Current","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 2.2 to 1.1"
"Overall","New Hampshire","Smokeless Tobacco Use",2000,"NH",7.5,2004,4.2,-44,"Ever","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 7.5 to 4.2"
"Overall","New Hampshire","Smokeless Tobacco Use",2000,"NH",0.6,2004,0.1,-83.33,"Frequent","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 0.6 to 0.1"
"Overall","New Jersey","Cigarette Use",1999,"NJ",10.5,2015,1.2,-88.57,"Current","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 10.5 to 1.2"
"Overall","New Jersey","Cigarette Use",1999,"NJ",34.7,2015,6.9,-80.12,"Ever","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 34.7 to 6.9"
"Overall","New Jersey","Cigarette Use",1999,"NJ",2.2,2015,0.1,-95.45,"Frequent","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 2.2 to 0.1"
"Overall","New Jersey","Smokeless Tobacco Use",1999,"NJ",4.3,2015,0.7,-83.72,"Current","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 4.3 to 0.7"
"Overall","New Jersey","Smokeless Tobacco Use",1999,"NJ",8.2,2015,3.3,-59.76,"Ever","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 8.2 to 3.3"
"Overall","New Jersey","Smokeless Tobacco Use",1999,"NJ",0.7,2015,0.1,-85.71,"Frequent","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 0.7 to 0.1"
"Overall","North Carolina","Cigarette Use",1999,"NC",15,2017,2.5,-83.33,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 15 to 2.5"
"Overall","North Carolina","Cigarette Use",1999,"NC",39.3,2017,10.4,-73.54,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 39.3 to 10.4"
"Overall","North Carolina","Cigarette Use",1999,"NC",3.2,2017,0.4,-87.5,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 3.2 to 0.4"
"Overall","North Carolina","Smokeless Tobacco Use",1999,"NC",3.9,2017,2.3,-41.03,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 3.9 to 2.3"
"Overall","North Carolina","Smokeless Tobacco Use",1999,"NC",13.2,2017,6.5,-50.76,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 13.2 to 6.5"
"Overall","North Carolina","Smokeless Tobacco Use",1999,"NC",0.7,2017,0.4,-42.86,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 0.7 to 0.4"
"Overall","North Dakota","Cigarette Use",2003,"ND",12.5,2017,2.4,-80.8,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 12.5 to 2.4"
"Overall","North Dakota","Cigarette Use",2003,"ND",34.3,2017,10.9,-68.22,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 34.3 to 10.9"
"Overall","North Dakota","Cigarette Use",2003,"ND",3.3,2017,0.2,-93.94,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 3.3 to 0.2"
"Overall","North Dakota","Smokeless Tobacco Use",2003,"ND",7.8,2017,2.2,-71.79,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 7.8 to 2.2"
"Overall","North Dakota","Smokeless Tobacco Use",2003,"ND",16.3,2017,6.1,-62.58,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 16.3 to 6.1"
"Overall","North Dakota","Smokeless Tobacco Use",2003,"ND",1.6,2017,0.3,-81.25,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 1.6 to 0.3"
