"Gender","LocationDesc","MeasureDesc","min_year","LocationAbbr","min_value","max_year","max_value","diff","Response","hover"
"Male","Pennsylvania","Cigarette Use",2001,"PA",63.4,2015,30.9,-51.26,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 63.4 to 30.9"
"Male","Pennsylvania","Cigarette Use",2001,"PA",14.1,2015,3.4,-75.89,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 14.1 to 3.4"
"Male","Pennsylvania","Smokeless Tobacco Use",2001,"PA",12.3,2015,11.8,-4.07,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 12.3 to 11.8"
"Male","Pennsylvania","Smokeless Tobacco Use",2001,"PA",32,2015,22,-31.25,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 32 to 22"
"Male","Pennsylvania","Smokeless Tobacco Use",2001,"PA",4.5,2015,4.9,8.89,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 4.5 to 4.9"
"Male","South Carolina","Cigarette Use",2005,"SC",26.9,2017,12.9,-52.04,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 26.9 to 12.9"
"Male","South Carolina","Cigarette Use",2005,"SC",65.1,2017,35.6,-45.31,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 65.1 to 35.6"
"Male","South Carolina","Cigarette Use",2005,"SC",9.8,2017,3.9,-60.2,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 9.8 to 3.9"
"Male","South Carolina","Smokeless Tobacco Use",2005,"SC",15.1,2017,12.3,-18.54,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 15.1 to 12.3"
"Male","South Carolina","Smokeless Tobacco Use",2005,"SC",32.4,2017,27.2,-16.05,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 32.4 to 27.2"
"Male","South Carolina","Smokeless Tobacco Use",2005,"SC",3.7,2017,6,62.16,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 3.7 to 6"
"Male","South Dakota","Cigarette Use",2000,"SD",30.4,2003,29,-4.61,"Current","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 30.4 to 29"
"Male","South Dakota","Cigarette Use",2000,"SD",64.3,2003,61.5,-4.35,"Ever","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 64.3 to 61.5"
"Male","South Dakota","Cigarette Use",2000,"SD",15.1,2003,13.9,-7.95,"Frequent","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 15.1 to 13.9"
"Male","South Dakota","Smokeless Tobacco Use",2000,"SD",16.6,2003,18.5,11.45,"Current","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 16.6 to 18.5"
"Male","South Dakota","Smokeless Tobacco Use",2000,"SD",41.6,2003,40.9,-1.68,"Ever","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 41.6 to 40.9"
"Male","South Dakota","Smokeless Tobacco Use",2000,"SD",5,2003,6.5,30,"Frequent","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 5 to 6.5"
"Male","Tennessee","Cigarette Use",1999,"TN",35.9,2002,28.7,-20.06,"Current","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 35.9 to 28.7"
"Male","Tennessee","Cigarette Use",1999,"TN",73.8,2002,65.7,-10.98,"Ever","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 73.8 to 65.7"
"Male","Tennessee","Cigarette Use",1999,"TN",22.2,2002,14.5,-34.68,"Frequent","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 22.2 to 14.5"
"Male","Tennessee","Smokeless Tobacco Use",1999,"TN",22.6,2002,20.7,-8.41,"Current","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 22.6 to 20.7"
"Male","Tennessee","Smokeless Tobacco Use",1999,"TN",48.2,2002,41.7,-13.49,"Ever","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 48.2 to 41.7"
"Male","Tennessee","Smokeless Tobacco Use",1999,"TN",7.7,2002,9.1,18.18,"Frequent","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 7.7 to 9.1"
"Male","West Virginia","Cigarette Use",2000,"WV",36,2017,10.8,-70,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 36 to 10.8"
"Male","West Virginia","Cigarette Use",2000,"WV",73.8,2017,36.3,-50.81,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 73.8 to 36.3"
"Male","West Virginia","Cigarette Use",2000,"WV",20.2,2017,3,-85.15,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 20.2 to 3"
"Male","West Virginia","Smokeless Tobacco Use",2000,"WV",26.5,2017,16.7,-36.98,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 26.5 to 16.7"
"Male","West Virginia","Smokeless Tobacco Use",2000,"WV",48.2,2017,29.8,-38.17,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 48.2 to 29.8"
"Male","West Virginia","Smokeless Tobacco Use",2000,"WV",10.9,2017,9.8,-10.09,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 10.9 to 9.8"
"Male","Wisconsin","Cigarette Use",2000,"WI",31,2016,9.2,-70.32,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 31 to 9.2"
"Male","Wisconsin","Cigarette Use",2000,"WI",64.3,2016,25.7,-60.03,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 64.3 to 25.7"
"Male","Wisconsin","Cigarette Use",2000,"WI",19.8,2016,3.1,-84.34,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 19.8 to 3.1"
"Male","Wisconsin","Smokeless Tobacco Use",2000,"WI",13.6,2016,7.4,-45.59,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 13.6 to 7.4"
"Male","Wisconsin","Smokeless Tobacco Use",2000,"WI",36.7,2016,13.5,-63.22,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 36.7 to 13.5"
"Male","Wisconsin","Smokeless Tobacco Use",2000,"WI",4.2,2016,2.4,-42.86,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 4.2 to 2.4"
"Overall","Alabama","Cigarette Use",2000,"AL",30.2,2016,10.9,-63.91,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 30.2 to 10.9"
"Overall","Alabama","Cigarette Use",2000,"AL",69.7,2016,37.4,-46.34,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 69.7 to 37.4"
"Overall","Alabama","Cigarette Use",2000,"AL",13.5,2016,3.3,-75.56,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 13.5 to 3.3"
"Overall","Alabama","Smokeless Tobacco Use",2000,"AL",10.2,2016,9.3,-8.82,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 10.2 to 9.3"
"Overall","Alabama","Smokeless Tobacco Use",2000,"AL",24.7,2016,20.4,-17.41,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 24.7 to 20.4"
"Overall","Alabama","Smokeless Tobacco Use",2000,"AL",3.6,2016,3.7,2.78,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 3.6 to 3.7"
"Overall","Arizona","Cigarette Use",2003,"AZ",17.7,2007,16.8,-5.08,"Current","Arizona <br> Year Range 2003 - 2007 <br> Value Change 17.7 to 16.8"
"Overall","Arizona","Cigarette Use",2003,"AZ",54.8,2007,48.8,-10.95,"Ever","Arizona <br> Year Range 2003 - 2007 <br> Value Change 54.8 to 48.8"
"Overall","Arizona","Cigarette Use",2003,"AZ",5.8,2007,6.1,5.17,"Frequent","Arizona <br> Year Range 2003 - 2007 <br> Value Change 5.8 to 6.1"
"Overall","Arizona","Smokeless Tobacco Use",2003,"AZ",4.3,2007,6.4,48.84,"Current","Arizona <br> Year Range 2003 - 2007 <br> Value Change 4.3 to 6.4"
"Overall","Arizona","Smokeless Tobacco Use",2003,"AZ",15.1,2007,15.1,0,"Ever","Arizona <br> Year Range 2003 - 2007 <br> Value Change 15.1 to 15.1"
"Overall","Arizona","Smokeless Tobacco Use",2003,"AZ",0.7,2007,1.3,85.71,"Frequent","Arizona <br> Year Range 2003 - 2007 <br> Value Change 0.7 to 1.3"
"Overall","Arkansas","Cigarette Use",2000,"AR",35.8,2010,23.5,-34.36,"Current","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 35.8 to 23.5"
"Overall","Arkansas","Cigarette Use",1999,"AR",71.9,2010,52.5,-26.98,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 71.9 to 52.5"
"Overall","Arkansas","Cigarette Use",2000,"AR",21,2010,10.2,-51.43,"Frequent","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 21 to 10.2"
"Overall","Arkansas","Smokeless Tobacco Use",1999,"AR",14.1,2010,14.6,3.55,"Current","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 14.1 to 14.6"
"Overall","Arkansas","Smokeless Tobacco Use",1999,"AR",27,2010,26.6,-1.48,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 27 to 26.6"
"Overall","Arkansas","Smokeless Tobacco Use",1999,"AR",4.8,2010,6.7,39.58,"Frequent","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 4.8 to 6.7"
"Overall","Connecticut","Cigarette Use",2000,"CT",25.6,2017,3.5,-86.33,"Current","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 25.6 to 3.5"
"Overall","Connecticut","Cigarette Use",2000,"CT",63,2017,14.8,-76.51,"Ever","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 63 to 14.8"
"Overall","Connecticut","Cigarette Use",2000,"CT",12.3,2017,0.6,-95.12,"Frequent","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 12.3 to 0.6"
"Overall","Connecticut","Smokeless Tobacco Use",2000,"CT",4.1,2017,1.6,-60.98,"Current","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 4.1 to 1.6"
"Overall","Connecticut","Smokeless Tobacco Use",2000,"CT",15.2,2017,4.1,-73.03,"Ever","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 15.2 to 4.1"
"Overall","Connecticut","Smokeless Tobacco Use",2000,"CT",0.5,2017,0.4,-20,"Frequent","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 0.5 to 0.4"
"Overall","Delaware","Cigarette Use",2000,"DE",27.1,2016,6.9,-74.54,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 27.1 to 6.9"
"Overall","Delaware","Cigarette Use",2000,"DE",66.4,2016,26.7,-59.79,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 66.4 to 26.7"
"Overall","Delaware","Cigarette Use",2000,"DE",15.2,2016,2.8,-81.58,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 15.2 to 2.8"
"Overall","Delaware","Smokeless Tobacco Use",2000,"DE",3.4,2016,3.5,2.94,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 3.4 to 3.5"
"Overall","Delaware","Smokeless Tobacco Use",2000,"DE",11.7,2016,7.9,-32.48,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 11.7 to 7.9"
"Overall","Delaware","Smokeless Tobacco Use",2000,"DE",1.1,2016,1.3,18.18,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 1.1 to 1.3"
"Overall","Georgia","Cigarette Use",2001,"GA",23.7,2017,8.2,-65.4,"Current","Georgia <br> Year Range 2001 - 2017 <br> Value Change 23.7 to 8.2"
"Overall","Georgia","Cigarette Use",2001,"GA",60.9,2017,26.1,-57.14,"Ever","Georgia <br> Year Range 2001 - 2017 <br> Value Change 60.9 to 26.1"
"Overall","Georgia","Cigarette Use",2001,"GA",10.6,2017,1.8,-83.02,"Frequent","Georgia <br> Year Range 2001 - 2017 <br> Value Change 10.6 to 1.8"
"Overall","Georgia","Smokeless Tobacco Use",2001,"GA",9.5,2017,8.6,-9.47,"Current","Georgia <br> Year Range 2001 - 2017 <br> Value Change 9.5 to 8.6"
"Overall","Georgia","Smokeless Tobacco Use",2001,"GA",23.9,2017,14.6,-38.91,"Ever","Georgia <br> Year Range 2001 - 2017 <br> Value Change 23.9 to 14.6"
"Overall","Georgia","Smokeless Tobacco Use",2001,"GA",3,2017,4.7,56.67,"Frequent","Georgia <br> Year Range 2001 - 2017 <br> Value Change 3 to 4.7"
"Overall","Hawaii","Cigarette Use",2000,"HI",24.5,2017,6,-75.51,"Current","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 24.5 to 6"
"Overall","Hawaii","Cigarette Use",2000,"HI",63.3,2017,20.8,-67.14,"Ever","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 63.3 to 20.8"
"Overall","Hawaii","Cigarette Use",2000,"HI",10.3,2017,1.6,-84.47,"Frequent","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 10.3 to 1.6"
"Overall","Hawaii","Smokeless Tobacco Use",2000,"HI",3.4,2017,3.2,-5.88,"Current","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 3.4 to 3.2"
"Overall","Hawaii","Smokeless Tobacco Use",2000,"HI",10.4,2015,6,-42.31,"Ever","Hawaii <br> Year Range 2000 - 2015 <br> Value Change 10.4 to 6"
"Overall","Hawaii","Smokeless Tobacco Use",2000,"HI",0.8,2017,1,25,"Frequent","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 0.8 to 1"
"Overall","Illinois","Cigarette Use",2002,"IL",29.2,2015,9.9,-66.1,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 29.2 to 9.9"
"Overall","Illinois","Cigarette Use",2002,"IL",60.9,2015,33.6,-44.83,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 60.9 to 33.6"
"Overall","Illinois","Cigarette Use",2002,"IL",12.3,2015,2.7,-78.05,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 12.3 to 2.7"
"Overall","Illinois","Smokeless Tobacco Use",2002,"IL",5.5,2015,6,9.09,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 5.5 to 6"
"Overall","Illinois","Smokeless Tobacco Use",2002,"IL",13.1,2015,15.7,19.85,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 13.1 to 15.7"
"Overall","Illinois","Smokeless Tobacco Use",2002,"IL",1.1,2015,2.2,100,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 1.1 to 2.2"
"Overall","Indiana","Cigarette Use",2000,"IN",31.6,2013,13.7,-56.65,"Current","Indiana <br> Year Range 2000 - 2013 <br> Value Change 31.6 to 13.7"
"Overall","Indiana","Cigarette Use",2000,"IN",65.3,2013,37.4,-42.73,"Ever","Indiana <br> Year Range 2000 - 2013 <br> Value Change 65.3 to 37.4"
"Overall","Indiana","Cigarette Use",2000,"IN",17.1,2013,5.9,-65.5,"Frequent","Indiana <br> Year Range 2000 - 2013 <br> Value Change 17.1 to 5.9"
"Overall","Indiana","Smokeless Tobacco Use",2000,"IN",6.9,2013,6.6,-4.35,"Current","Indiana <br> Year Range 2000 - 2013 <br> Value Change 6.9 to 6.6"
"Overall","Indiana","Smokeless Tobacco Use",2000,"IN",20,2013,15.8,-21,"Ever","Indiana <br> Year Range 2000 - 2013 <br> Value Change 20 to 15.8"
"Overall","Indiana","Smokeless Tobacco Use",2000,"IN",2.7,2013,2,-25.93,"Frequent","Indiana <br> Year Range 2000 - 2013 <br> Value Change 2.7 to 2"
"Overall","Iowa","Cigarette Use",2000,"IA",32.7,2009,19.9,-39.14,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 32.7 to 19.9"
"Overall","Iowa","Cigarette Use",2000,"IA",63.4,2009,41.7,-34.23,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 63.4 to 41.7"
"Overall","Iowa","Cigarette Use",2000,"IA",14.4,2009,8.4,-41.67,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 14.4 to 8.4"
"Overall","Iowa","Smokeless Tobacco Use",2000,"IA",10.6,2009,9.2,-13.21,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 10.6 to 9.2"
"Overall","Iowa","Smokeless Tobacco Use",2000,"IA",27.4,2009,18.9,-31.02,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 27.4 to 18.9"
"Overall","Iowa","Smokeless Tobacco Use",2000,"IA",3.5,2009,3.3,-5.71,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 3.5 to 3.3"
"Overall","Kansas","Cigarette Use",2000,"KS",26.1,2009,17.1,-34.48,"Current","Kansas <br> Year Range 2000 - 2009 <br> Value Change 26.1 to 17.1"
"Overall","Kansas","Cigarette Use",2000,"KS",60.4,2009,38.7,-35.93,"Ever","Kansas <br> Year Range 2000 - 2009 <br> Value Change 60.4 to 38.7"
"Overall","Kansas","Cigarette Use",2000,"KS",12.7,2009,5.1,-59.84,"Frequent","Kansas <br> Year Range 2000 - 2009 <br> Value Change 12.7 to 5.1"
"Overall","Kansas","Smokeless Tobacco Use",2000,"KS",8.8,2009,8.7,-1.14,"Current","Kansas <br> Year Range 2000 - 2009 <br> Value Change 8.8 to 8.7"
"Overall","Kansas","Smokeless Tobacco Use",2000,"KS",25.1,2009,18.6,-25.9,"Ever","Kansas <br> Year Range 2000 - 2009 <br> Value Change 25.1 to 18.6"
"Overall","Kansas","Smokeless Tobacco Use",2000,"KS",3.1,2009,3.3,6.45,"Frequent","Kansas <br> Year Range 2000 - 2009 <br> Value Change 3.1 to 3.3"
"Overall","Kentucky","Cigarette Use",2000,"KY",37.4,2010,26.6,-28.88,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 37.4 to 26.6"
"Overall","Kentucky","Cigarette Use",2000,"KY",74.3,2010,54.5,-26.65,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 74.3 to 54.5"
"Overall","Kentucky","Cigarette Use",2000,"KY",21.3,2010,12.8,-39.91,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 21.3 to 12.8"
"Overall","Kentucky","Smokeless Tobacco Use",2000,"KY",12.7,2010,16.8,32.28,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 12.7 to 16.8"
"Overall","Kentucky","Smokeless Tobacco Use",2000,"KY",32.8,2010,32.7,-0.3,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 32.8 to 32.7"
"Overall","Kentucky","Smokeless Tobacco Use",2000,"KY",4.9,2010,8,63.27,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 4.9 to 8"
"Overall","Louisiana","Cigarette Use",2008,"LA",18.8,2017,13.5,-28.19,"Current","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 18.8 to 13.5"
"Overall","Louisiana","Cigarette Use",2008,"LA",51.1,2017,35.6,-30.33,"Ever","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 51.1 to 35.6"
"Overall","Louisiana","Cigarette Use",2008,"LA",6.5,2017,4,-38.46,"Frequent","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 6.5 to 4"
"Overall","Louisiana","Smokeless Tobacco Use",2008,"LA",8.8,2017,9.6,9.09,"Current","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 8.8 to 9.6"
"Overall","Louisiana","Smokeless Tobacco Use",2008,"LA",18.2,2017,20.9,14.84,"Ever","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 18.2 to 20.9"
"Overall","Louisiana","Smokeless Tobacco Use",2008,"LA",3.4,2017,3.5,2.94,"Frequent","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 3.4 to 3.5"
"Overall","Minnesota","Cigarette Use",2000,"MN",32.4,2017,9.6,-70.37,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 32.4 to 9.6"
"Overall","Minnesota","Cigarette Use",2000,"MN",64.7,2017,28.1,-56.57,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 64.7 to 28.1"
"Overall","Minnesota","Cigarette Use",2000,"MN",16.9,2017,3,-82.25,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 16.9 to 3"
"Overall","Minnesota","Smokeless Tobacco Use",2000,"MN",10.2,2017,6,-41.18,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 10.2 to 6"
"Overall","Minnesota","Smokeless Tobacco Use",2000,"MN",29.2,2017,12.8,-56.16,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 29.2 to 12.8"
"Overall","Minnesota","Smokeless Tobacco Use",2000,"MN",3,2017,2,-33.33,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 3 to 2"
"Overall","Mississippi","Cigarette Use",1999,"MS",32.5,2017,7.2,-77.85,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 32.5 to 7.2"
"Overall","Mississippi","Cigarette Use",1999,"MS",77.2,2017,32.9,-57.38,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 77.2 to 32.9"
"Overall","Mississippi","Cigarette Use",1999,"MS",16.6,2017,1.7,-89.76,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 16.6 to 1.7"
"Overall","Mississippi","Smokeless Tobacco Use",1999,"MS",9.6,2017,6.6,-31.25,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 9.6 to 6.6"
"Overall","Mississippi","Smokeless Tobacco Use",1999,"MS",24.3,2017,15,-38.27,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 24.3 to 15"
"Overall","Mississippi","Smokeless Tobacco Use",1999,"MS",3.2,2017,2.8,-12.5,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 3.2 to 2.8"
"Overall","Missouri","Cigarette Use",2003,"MO",24.5,2011,18.1,-26.12,"Current","Missouri <br> Year Range 2003 - 2011 <br> Value Change 24.5 to 18.1"
"Overall","Missouri","Cigarette Use",2003,"MO",61.5,2011,43,-30.08,"Ever","Missouri <br> Year Range 2003 - 2011 <br> Value Change 61.5 to 43"
"Overall","Missouri","Cigarette Use",2003,"MO",13.5,2011,8.2,-39.26,"Frequent","Missouri <br> Year Range 2003 - 2011 <br> Value Change 13.5 to 8.2"
"Overall","Missouri","Smokeless Tobacco Use",2003,"MO",6,2011,10.3,71.67,"Current","Missouri <br> Year Range 2003 - 2011 <br> Value Change 6 to 10.3"
"Overall","Missouri","Smokeless Tobacco Use",2003,"MO",20.3,2011,21.3,4.93,"Ever","Missouri <br> Year Range 2003 - 2011 <br> Value Change 20.3 to 21.3"
"Overall","Missouri","Smokeless Tobacco Use",2003,"MO",1,2011,4.7,370,"Frequent","Missouri <br> Year Range 2003 - 2011 <br> Value Change 1 to 4.7"
"Overall","Nebraska","Cigarette Use",2000,"NE",29,2017,7.2,-75.17,"Current","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 29 to 7.2"
"Overall","Nebraska","Cigarette Use",2000,"NE",62.4,2017,24.3,-61.06,"Ever","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 62.4 to 24.3"
"Overall","Nebraska","Cigarette Use",2000,"NE",13.2,2017,2.4,-81.82,"Frequent","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 13.2 to 2.4"
"Overall","Nebraska","Smokeless Tobacco Use",2000,"NE",10.3,2017,5.3,-48.54,"Current","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 10.3 to 5.3"
"Overall","Nebraska","Smokeless Tobacco Use",2000,"NE",26.2,2017,11.6,-55.73,"Ever","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 26.2 to 11.6"
"Overall","Nebraska","Smokeless Tobacco Use",2000,"NE",2.6,2017,1.5,-42.31,"Frequent","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 2.6 to 1.5"
"Overall","New Hampshire","Cigarette Use",2001,"NH",25.3,2011,17,-32.81,"Current","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 25.3 to 17"
"Overall","New Hampshire","Cigarette Use",2001,"NH",57.9,2011,36.2,-37.48,"Ever","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 57.9 to 36.2"
"Overall","New Hampshire","Cigarette Use",2001,"NH",11.7,2011,7.9,-32.48,"Frequent","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 11.7 to 7.9"
"Overall","New Hampshire","Smokeless Tobacco Use",2001,"NH",4.5,2011,6.1,35.56,"Current","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 4.5 to 6.1"
"Overall","New Hampshire","Smokeless Tobacco Use",2001,"NH",14.4,2011,16.6,15.28,"Ever","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 14.4 to 16.6"
"Overall","New Hampshire","Smokeless Tobacco Use",2001,"NH",0.6,2011,2.1,250,"Frequent","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 0.6 to 2.1"
"Overall","New Jersey","Cigarette Use",1999,"NJ",27.6,2017,4.7,-82.97,"Current","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 27.6 to 4.7"
"Overall","New Jersey","Cigarette Use",1999,"NJ",63.6,2017,17.4,-72.64,"Ever","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 63.6 to 17.4"
"Overall","New Jersey","Cigarette Use",1999,"NJ",13.8,2017,0.7,-94.93,"Frequent","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 13.8 to 0.7"
"Overall","New Jersey","Smokeless Tobacco Use",1999,"NJ",10.7,2017,2.9,-72.9,"Current","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 10.7 to 2.9"
"Overall","New Jersey","Smokeless Tobacco Use",1999,"NJ",16.1,2017,7.1,-55.9,"Ever","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 16.1 to 7.1"
"Overall","New Jersey","Smokeless Tobacco Use",1999,"NJ",1.4,2017,0.6,-57.14,"Frequent","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 1.4 to 0.6"
"Overall","North Carolina","Cigarette Use",1999,"NC",31.6,2017,8.9,-71.84,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 31.6 to 8.9"
"Overall","North Carolina","Cigarette Use",1999,"NC",68.2,2017,26.3,-61.44,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 68.2 to 26.3"
"Overall","North Carolina","Cigarette Use",1999,"NC",15.5,2017,2,-87.1,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 15.5 to 2"
"Overall","North Carolina","Smokeless Tobacco Use",1999,"NC",7.9,2017,6.3,-20.25,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 7.9 to 6.3"
"Overall","North Carolina","Smokeless Tobacco Use",1999,"NC",21.5,2017,14.3,-33.49,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 21.5 to 14.3"
"Overall","North Carolina","Smokeless Tobacco Use",1999,"NC",2.1,2017,2.3,9.52,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 2.1 to 2.3"
"Overall","North Dakota","Cigarette Use",2003,"ND",26.3,2017,9,-65.78,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 26.3 to 9"
"Overall","North Dakota","Cigarette Use",2003,"ND",58.4,2017,30.8,-47.26,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 58.4 to 30.8"
"Overall","North Dakota","Cigarette Use",2003,"ND",11.5,2017,2.4,-79.13,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 11.5 to 2.4"
